date,RKI reporting date,cases cumulative,cases,deaths cumulative,deaths,case fatility rate (CFR),non-deceased reported cases,cases (mean of ±3 days),deaths (mean of ±3 days),R0 by cases (mean of ±3 days),daily proportionate increase of cases (mean of ±3 days),cases last 7 days,deaths last 7 days,"7 day incidence per 100,000 inhabitants","7 day incidence (by cases (mean of ±3 days)) per 100,000 inhabitants","7 day deaths per 1,000,000 inhabitants","7 day deaths (by cases (mean of ±3 days)) per 1,000,000 inhabitants","cases (mean of ±3 days) by reference date (start of illness, alternatively reporting date)","deaths (mean of ±3 days) by reference date (start of illness, alternatively reporting date)",cases (mean of ±3 days) by reporting date,deaths (mean of ±3 days) by reporting date,"7 day incidence per 100,000 inhabitants by reporting date (RKI version)","7 day incidence (by cases (mean of ±3 days)) per 100,000 inhabitants by reporting date (RKI version)",R value by cases (mean of ±3 days),cases last 365 days,deaths last 365 days,cases with reported start of illness (mean of ±3 days),R value by cases with reported start of illness (mean of ±3 days),"cases by reference date (start of illness, alternatively reporting date)",cases by reporting date,"new reported cases by reference date (start of illness, alternatively reporting date)",new reported cases by reporting date,"deaths by reference date (start of illness, alternatively reporting date)",deaths by reporting date,"new reported deaths by reference date (start of illness, alternatively reporting date)",new reported deaths by reporting date,new reported cases with known start of illness,new reported cases with unknown start of illness (reporting date),new reported deaths with known start of illness,new reported deaths with unknown start of illness (reporting date),cases with reported start of illness,cases with unknown start of illness (reporting date),deaths with reported start of illness,deaths with unknown start of illness (reporting date)
2021-05-29,2021-05-30,3679148.0,3852.0,88406.0,56.0,0.024029,3590742.0,4521.571428571428,149.71428571428572,,1.0780313351498636,29222.0,1026.0,35.13665461653281,36.718846730463035,12.336666770434148,12.772967711633017,3754.4285714285716,26.142857142857142,4563.428571428572,33.285714285714285,36.390762164443416,38.86153095901213,0.9121431150097165,3486752.0,79924.0,2007.2857142857142,0.8279625077658626,3317.0,3688.0,,,18.0,27.0,,,,,,,1823.0,1494.0,11.0,7.0
2021-05-30,2021-05-31,3681126.0,1978.0,88442.0,36.0,0.024026,3592684.0,4282.571428571428,135.0,,0.9471422703864016,28518.0,1019.0,34.29016208179737,36.85420308544914,12.252498478628066,12.51874511597383,3529.5714285714284,23.0,4184.571428571428,29.0,35.91701492199205,37.63439161888429,0.9619353488521845,3488444.0,79949.0,1888.142857142857,0.8246246416711605,2237.0,1605.0,,,14.0,17.0,,,,,,,1578.0,659.0,10.0,4.0
2021-05-31,2021-06-01,3682911.0,1785.0,88595.0,153.0,0.024056,3594316.0,3680.4285714285716,119.85714285714286,,0.8593968910534392,29360.0,1139.0,35.30258639180765,35.48397764925097,13.695383481018025,12.140846662966938,3186.285714285714,20.285714285714285,3631.1428571428573,25.571428571428573,36.68294637742738,36.01904750430391,0.9448706743064325,3489896.0,80091.0,1742.0,0.8110272486851098,2867.0,2440.0,,,23.0,25.0,,,,,,,1968.0,899.0,15.0,8.0
2021-06-01,2021-06-02,3687828.0,4917.0,88774.0,179.0,0.024072,3599054.0,3233.0,114.0,,0.8784303070294608,31651.0,1048.0,38.05729434220382,33.860216705489975,12.601195687538972,11.70454572176807,2895.8571428571427,17.428571428571427,3219.714285714286,22.571428571428573,38.4095987636207,34.32623420685712,0.9231356557927238,3494600.0,80259.0,1618.2857142857142,0.7877960633463108,3610.0,5104.0,,,23.0,25.0,,,,,,,1672.0,1938.0,15.0,8.0
2021-06-02,2021-06-03,3692468.0,4640.0,88940.0,166.0,0.024087,3603528.0,3031.285714285714,116.57142857142857,,0.9376077062436481,29978.0,945.0,36.04567216803848,32.48552519666535,11.362719393820925,11.34382447117058,2718.285714285714,18.0,3022.1428571428573,21.0,35.22082290833889,32.76139106736039,0.8386539902821872,3498898.0,80396.0,1528.0,0.7737668015137673,3482.0,4490.0,,,18.0,31.0,,,,,,,1671.0,1811.0,13.0,5.0
2021-06-03,2021-06-04,3695633.0,3165.0,89026.0,86.0,0.02409,3606607.0,2908.285714285714,114.57142857142857,,0.9594231584900326,25763.0,839.0,30.977538597143752,31.083865480057966,10.088170975043129,10.971079178886507,2621.714285714286,17.142857142857142,2953.714285714286,20.0,30.56270915895664,31.18194730581567,0.7528512974135407,3501669.0,80452.0,1464.7142857142858,0.7653163075652234,2574.0,2938.0,,,13.0,19.0,,1.0,,,,,1309.0,1265.0,7.0,6.0
2021-06-04,2021-06-05,3697927.0,2294.0,89148.0,122.0,0.024108,3608779.0,2825.285714285714,112.71428571428571,,0.9714608507711956,22631.0,798.0,27.211608740905962,29.43777417316475,9.595185265893225,10.369877094557356,2496.5714285714284,15.857142857142858,2849.4285714285716,18.142857142857142,27.09978515322074,29.367691187334387,0.719345278881732,3503456.0,80542.0,1374.2857142857142,0.7675270668840566,2184.0,2273.0,,,13.0,14.0,,,,,,,1307.0,877.0,8.0,5.0
2021-06-05,2021-06-06,3700367.0,2440.0,89222.0,74.0,0.024112,3611145.0,2587.714285714286,102.42857142857143,,0.9159124235222734,21219.0,816.0,25.513814054760445,27.112496283003697,9.811618016251717,9.801311694806076,2324.8571428571427,13.571428571428571,2624.285714285714,16.285714285714285,25.436860187966314,27.03605773228185,0.7222853403379295,3505489.0,80583.0,1282.142857142857,0.7785784603268359,2074.0,2305.0,,,22.0,16.0,,,,,,,1191.0,883.0,14.0,8.0
2021-06-06,2021-06-07,3701484.0,1117.0,89244.0,22.0,0.02411,3612240.0,2380.1428571428573,92.14285714285714,,0.9197858010378713,20358.0,802.0,24.47854406554565,24.825008238143337,9.643281432639556,9.285995622523947,2115.4285714285716,11.857142857142858,2391.8571428571427,13.285714285714286,24.86090859117899,24.880490601925704,0.7521764014820616,3506305.0,80583.0,1167.2857142857142,0.7804153051544218,1561.0,1126.0,,,8.0,10.0,,,,,,,1135.0,426.0,6.0,2.0
2021-06-07,2021-06-08,3702688.0,1204.0,89384.0,140.0,0.02414,3613304.0,2276.5714285714284,94.42857142857143,,0.9564852049696896,19777.0,789.0,23.779947243555178,23.137004557371174,9.486968890713978,8.98024141963655,2008.857142857143,10.857142857142858,2296.285714285714,12.0,23.98315354805843,23.27545280879097,0.7834524457880873,3507295.0,80717.0,1100.0,0.7750219244001709,1991.0,1710.0,,,14.0,12.0,,,,,,,1335.0,656.0,9.0,5.0
2021-06-08,2021-06-09,3705942.0,3254.0,89491.0,107.0,0.024148,3616451.0,2221.8571428571427,95.42857142857143,,0.9759663654618473,18114.0,717.0,21.780349111076426,21.92120217083354,8.621237889280001,8.756937788314298,1904.7142857142858,10.0,2234.5714285714284,11.571428571428571,22.08816457825295,22.090912930638453,0.7889980353634578,3510199.0,80787.0,1011.5714285714286,0.7620354679332649,2408.0,3528.0,,,7.0,12.0,,,,,,,1027.0,1381.0,4.0,3.0
2021-06-09,2021-06-10,3709129.0,3187.0,89585.0,94.0,0.024153,3619544.0,2086.0,87.42857142857143,,0.9388542403394844,16661.0,645.0,20.033255854015916,20.784586687403262,7.755506887846027,8.40652285916245,1781.2857142857142,7.857142857142857,2091.714285714286,9.857142857142858,20.131852995845897,20.97216173771395,0.789651180349323,3513068.0,80863.0,929.4285714285714,0.7449423427068581,2016.0,2863.0,,,6.0,10.0,,,,,,,867.0,1149.0,3.0,3.0
2021-06-10,2021-06-11,3711569.0,2440.0,89687.0,102.0,0.024164,3621882.0,2004.857142857143,85.71428571428571,,0.9611012190110944,15936.0,661.0,19.16151283173865,19.698300407032534,7.947891554831355,8.059543370492483,1670.5714285714287,7.428571428571429,2004.2857142857142,9.428571428571429,19.327444607013497,19.83056486558495,0.802629822453611,3514953.0,80939.0,846.5714285714286,0.7351089980820661,1828.0,2269.0,,,6.0,10.0,,,,,,,838.0,990.0,4.0,2.0
2021-06-11,2021-06-12,3713480.0,1911.0,89816.0,129.0,0.024186,3623664.0,1926.0,79.0,,0.9606669516887558,15553.0,668.0,18.700992035142523,18.616995515360536,8.032059846637438,7.654161393630543,1542.142857142857,7.571428571428571,1893.142857142857,9.571428571428571,18.80800600615311,18.680722936299425,0.8181676313698786,3516606.0,81060.0,756.7142857142857,0.7198398421632912,1455.0,1841.0,,,7.0,11.0,,,,,,,688.0,767.0,3.0,4.0
2021-06-12,2021-06-13,3714969.0,1489.0,89834.0,18.0,0.024182,3625135.0,1669.0,83.28571428571429,,0.8665628245067497,14602.0,612.0,17.55750567074848,17.51232962841175,7.35871351218879,7.423986881344526,1367.5714285714287,7.571428571428571,1632.142857142857,9.285714285714286,17.60560183749481,17.487766228966297,0.8119189907038513,3517747.0,81060.0,689.2857142857143,0.7064240298180223,1210.0,1305.0,,,7.0,4.0,,,,,,,616.0,594.0,5.0,2.0
2021-06-13,2021-06-14,3715518.0,549.0,89844.0,10.0,0.024181,3625674.0,1403.7142857142858,84.85714285714286,,0.8410510998887273,14034.0,600.0,16.87454010295057,16.338267843728964,7.2144250119497935,7.336383149056564,1243.4285714285713,7.428571428571429,1429.2857142857142,9.142857142857142,16.86973048627593,16.330366330620638,0.78125,3518049.0,81064.0,646.2857142857143,0.6983501934958246,786.0,514.0,,,5.0,7.0,,,,,,,555.0,231.0,3.0,2.0
2021-06-14,2021-06-15,3716170.0,652.0,89937.0,93.0,0.024202,3626233.0,1208.857142857143,83.28571428571429,,0.8611846122532058,13482.0,553.0,16.210813001851186,15.054443735650091,6.649295052680393,7.20240097026321,1118.142857142857,6.857142857142857,1269.7142857142858,8.714285714285714,15.934260043059778,15.096012565480848,0.7227110187110188,3518509.0,81153.0,592.5714285714286,0.6906258038437512,1092.0,932.0,,,15.0,13.0,,,,,,,706.0,386.0,8.0,7.0
2021-06-15,2021-06-16,3717625.0,1455.0,90074.0,137.0,0.024229,3627551.0,1094.142857142857,79.0,,0.9051051760813046,11683.0,583.0,14.047687902434905,13.698475377451718,7.010016303277882,7.004863142555062,1039.142857142857,7.714285714285714,1153.2857142857142,7.714285714285714,13.737467626921063,13.795870115113038,0.6524943212359764,3519586.0,81281.0,561.1428571428571,0.7023377670294237,1186.0,1701.0,,,7.0,10.0,,,,,,,555.0,631.0,3.0,4.0
2021-06-16,2021-06-17,3718955.0,1330.0,90179.0,105.0,0.024248,3628776.0,1001.7142857142857,78.71428571428571,,0.9155242198720459,9826.0,594.0,11.814823361236444,12.394725714577934,7.142280761830295,6.900082207857695,958.4285714285714,6.857142857142857,1072.4285714285713,,12.03005370742628,12.570276723202042,0.6126094310514674,3520571.0,81356.0,522.5714285714286,0.7208477431941118,1147.0,1443.0,,,5.0,9.0,,,,,,,566.0,581.0,3.0,2.0
2021-06-17,2021-06-18,3720031.0,1076.0,90270.0,91.0,0.024266,3629761.0,972.7142857142857,78.71428571428571,,0.9710496292070736,8462.0,583.0,10.174744075186524,11.153672840498476,7.010016303277882,6.815913916051614,916.5714285714286,6.571428571428571,1038.142857142857,,10.68696825103496,11.408582524254031,0.6107496175420704,3521067.0,81421.0,496.7142857142857,0.7394030721368852,951.0,1152.0,,,2.0,7.0,,,,,,,462.0,489.0,1.0,1.0
2021-06-18,2021-06-19,3721139.0,1108.0,90369.0,99.0,0.024285,3630770.0,944.5714285714286,76.42857142857143,,0.9710677045087385,7659.0,553.0,9.209213527753912,9.9735990349724,6.649295052680393,6.784994951714687,862.8571428571429,4.714285714285714,990.5714285714286,,9.707008853578445,10.32332687602787,0.6464916116263548,3521405.0,81504.0,464.2857142857143,0.7615728423965096,902.0,1026.0,,,13.0,4.0,,,,,,,468.0,434.0,9.0,4.0
2021-06-19,2021-06-20,3721981.0,842.0,90385.0,16.0,0.024284,3631596.0,881.8571428571429,64.14285714285714,,0.9336055656382336,7012.0,551.0,8.43125803063199,9.027135182214225,6.625246969307226,6.554820439428671,814.7142857142857,4.571428571428571,898.0,,9.02644809411785,9.440590444208585,0.7070422535211268,3521646.0,81509.0,448.42857142857144,0.7761262553802007,645.0,739.0,,,1.0,,,,,,,,346.0,299.0,1.0,
2021-06-20,2021-06-21,3722327.0,346.0,90395.0,10.0,0.024285,3631932.0,835.8571428571429,62.42857142857143,,0.9478373562287381,6809.0,551.0,8.187169984394357,8.344341386440407,6.625246969307226,6.285138361601023,760.1428571428571,4.428571428571429,820.2857142857143,,8.737871093639859,8.708326305495682,0.7720197821535849,3521305.0,81520.0,425.85714285714283,0.79019559601427,493.0,274.0,,,3.0,2.0,,,,,,,374.0,119.0,2.0,1.0
2021-06-21,2021-06-22,3722782.0,455.0,90472.0,77.0,0.024302,3632310.0,792.7142857142857,58.285714285714285,,0.9483848914715433,6612.0,535.0,7.950296363168672,7.84396948025446,6.432862302321899,5.9845373194364475,723.7142857142857,4.571428571428571,773.1428571428571,,8.337470505476645,8.111246749744788,0.8077282746643512,3521223.0,81594.0,412.14285714285717,0.8056669515482218,716.0,599.0,,,2.0,5.0,,,,,,,479.0,237.0,2.0,
2021-06-22,2021-06-23,3723798.0,1016.0,90523.0,51.0,0.024309,3633275.0,719.0,53.857142857142854,,0.907010272121103,6173.0,449.0,7.422440933127679,7.392896144983505,5.398794717275762,5.682218557030931,687.8571428571429,3.2857142857142856,731.8571428571429,,7.558312604186066,7.604519278667365,0.8047130855759648,3521736.0,81635.0,398.57142857142856,0.8240760148117096,849.0,1053.0,,,6.0,9.0,,,,,,,444.0,405.0,3.0,3.0
2021-06-23,2021-06-24,3724806.0,1008.0,90616.0,93.0,0.024328,3634190.0,675.5714285714286,52.714285714285715,,0.9395986489171468,5851.0,437.0,7.0352667908197075,7.000740613976804,5.254506217036766,5.3695934731797745,677.2857142857143,,695.5714285714286,,6.904204736435952,7.15138467910728,0.7953844997369013,3522157.0,81709.0,404.2857142857143,0.8493049393670511,765.0,899.0,,,4.0,3.0,,,,,,,408.0,357.0,4.0,
2021-06-24,2021-06-25,3725580.0,774.0,90678.0,62.0,0.024339,3634902.0,657.4285714285714,52.42857142857143,,0.9731444279974625,5549.0,408.0,6.672140731884901,6.621639756801252,4.905809008125859,5.053532948846736,666.8571428571429,,688.1428571428571,,6.507411360778714,6.730543220076875,0.7825898997838475,3522301.0,81758.0,399.57142857142856,0.8797384603409355,696.0,822.0,,,3.0,5.0,,,,,,,366.0,330.0,,3.0
2021-06-25,2021-06-26,3726172.0,592.0,90746.0,68.0,0.024354,3635426.0,650.1428571428571,49.57142857142857,,0.9889178617992177,5033.0,377.0,6.051700180857218,6.267617615143429,4.533063715841787,4.730601543549937,664.4285714285714,,675.5714285714286,,6.159916556036466,6.35178590694951,0.7820963407070497,3522416.0,81805.0,403.7142857142857,0.9174214606283151,651.0,737.0,,,4.0,6.0,,,,,,,373.0,278.0,1.0,3.0
2021-06-26,2021-06-27,3726710.0,538.0,90754.0,8.0,0.024352,3635956.0,620.4285714285714,50.285714285714285,,0.954295759173808,4729.0,369.0,5.686169313585095,5.953274811051331,4.436871382349123,4.5639826801787144,647.1428571428571,,652.8571428571429,,5.8545058971972574,6.0570251136041335,0.8062018933026629,3522267.0,81807.0,401.2857142857143,0.9548113607460789,571.0,485.0,,,,,,,,,,,386.0,185.0,,
2021-06-27,2021-06-28,3726929.0,219.0,90762.0,8.0,0.024353,3636167.0,603.8571428571429,46.0,,0.9732903522910431,4602.0,367.0,5.533463984165492,5.674317043922607,4.412823298975957,4.366444852470565,657.0,,647.2857142857143,,5.791980880427025,5.849009192426248,0.8374917304602592,3522230.0,81812.0,416.42857142857144,0.987898310987289,420.0,222.0,,,1.0,2.0,,,,,,,341.0,79.0,1.0,
2021-06-28,2021-06-29,3727333.0,404.0,90819.0,57.0,0.024366,3636514.0,586.0,47.0,,0.9704281996687958,4551.0,347.0,5.472141371563918,5.425762925058526,4.172342465244297,4.230744953436271,654.1428571428571,,630.8571428571429,,5.686169313585095,5.677924256428581,0.8649123688042987,3522372.0,81865.0,426.2857142857143,1.0205273402937534,699.0,511.0,,,4.0,4.0,,,,,,,508.0,191.0,2.0,2.0
2021-06-29,2021-06-30,3728141.0,808.0,90875.0,56.0,0.024375,3637266.0,597.2857142857143,39.57142857142857,,1.0192588980984887,4343.0,352.0,5.222041304482992,5.279413160530403,4.232462673677213,4.058972929342229,660.1428571428571,,620.8571428571429,,5.494987050768426,5.54445739370751,0.8909859899550622,3522682.0,81909.0,438.2857142857143,1.0474072756381747,728.0,894.0,,,4.0,6.0,,,,,,,427.0,301.0,1.0,3.0
2021-06-30,2021-07-01,3729033.0,892.0,90938.0,63.0,0.024386,3638095.0,600.2857142857143,39.42857142857143,,1.0050227218368812,4227.0,322.0,5.082562420918629,5.188889303832842,3.8717414230797225,3.899224946934769,668.7142857142857,3.4285714285714284,624.2857142857143,3.2857142857142856,5.448093288190752,5.458743153684584,0.9169821673525378,3523108.0,81960.0,449.42857142857144,1.0755638430118986,834.0,860.0,,,5.0,1.0,,,,,,,514.0,320.0,5.0,
2021-07-01,2021-07-02,3729682.0,649.0,91007.0,69.0,0.024401,3638675.0,599.2857142857143,38.42857142857143,,0.9983341266063779,4102.0,329.0,4.932261899836342,5.118978090026567,3.955909714885803,3.730888363322608,691.4285714285714,3.4285714285714284,622.4285714285714,3.2857142857142856,5.3098168087950475,5.3797280226013235,0.9411499181854086,3523254.0,82020.0,472.0,1.1017890191239976,676.0,707.0,,,6.0,5.0,,,,,,,435.0,241.0,4.0,2.0
2021-07-02,2021-07-03,3730353.0,671.0,91023.0,16.0,0.024401,3639330.0,604.4285714285714,34.714285714285715,,1.0085816448152563,4181.0,277.0,5.027251829160348,5.064011042316473,3.3306595471834877,3.552245458264803,722.2857142857143,3.142857142857143,627.5714285714286,3.0,5.225648516988967,5.322012622505726,0.9759623758927017,3523479.0,82027.0,506.57142857142856,1.132651291832842,693.0,667.0,,,2.0,3.0,,,,,,,457.0,236.0,1.0,1.0
2021-07-03,2021-07-04,3730912.0,559.0,91030.0,7.0,0.024399,3639882.0,629.7142857142857,33.57142857142857,,1.0418340817773575,4202.0,276.0,5.0525023167021725,5.075176223882586,3.318635505496905,3.351272190074773,762.1428571428571,3.5714285714285716,650.8571428571429,2.857142857142857,5.2545062170367665,5.3196078141684096,1.01085860084258,3523616.0,82027.0,547.0,1.1739979619565217,631.0,509.0,,,2.0,2.0,,,,,,,464.0,167.0,1.0,1.0
2021-07-04,2021-07-05,3731124.0,212.0,91031.0,1.0,0.024398,3640093.0,640.8571428571429,29.0,,1.017695099818512,4195.0,269.0,5.0440854875215635,5.1196651781229425,3.234467213690824,3.146863481402862,785.5714285714286,3.7142857142857144,665.4285714285714,3.142857142857143,5.238874962844209,5.341422861228352,1.0363810435615128,3523589.0,82026.0,573.8571428571429,1.2132419714356477,579.0,209.0,,,1.0,2.0,,,,,,,499.0,80.0,,1.0
2021-07-05,2021-07-06,3731564.0,440.0,91062.0,31.0,0.024403,3640502.0,683.7142857142857,26.142857142857142,,1.0668747213553276,4231.0,243.0,5.087372037593262,5.237157242603268,2.9218421298396664,2.8960763262255598,838.4285714285714,3.4285714285714284,701.2857142857143,2.7142857142857144,5.282161512915907,5.426106469106715,1.073800959232614,3523810.0,82053.0,619.1428571428571,1.2578787394016957,915.0,547.0,,,2.0,2.0,,,,,,,750.0,165.0,2.0,
2021-07-06,2021-07-07,3732549.0,985.0,91110.0,48.0,0.02441,3641439.0,723.8571428571429,28.857142857142858,,1.0587129126619308,4408.0,235.0,5.3001975754457815,5.389347255950589,2.825649796347002,2.7672473081550284,885.7142857142857,3.857142857142857,741.0,3.2857142857142856,5.47815339240721,5.570566741369805,1.1152953774763517,3524405.0,82093.0,661.1428571428571,1.286589099816289,1007.0,1057.0,,,7.0,5.0,,,,,,,710.0,297.0,5.0,2.0
2021-07-07,2021-07-08,3733519.0,970.0,91141.0,31.0,0.024412,3642378.0,750.4285714285714,28.714285714285715,,1.0367081113084666,4486.0,203.0,5.393985100601128,5.569879653273429,2.440880462376347,2.6384182900844957,945.4285714285714,4.142857142857143,781.0,3.7142857142857144,5.600798617610356,5.759000651800969,1.1500352195351022,3524978.0,82112.0,712.0,1.2993128390596744,998.0,962.0,,,6.0,3.0,,,,,,,702.0,296.0,4.0,2.0
2021-07-08,2021-07-09,3734468.0,949.0,91190.0,49.0,0.024418,3643278.0,766.4285714285714,28.857142857142858,,1.021321149819151,4786.0,183.0,5.754706351198618,5.770852921463459,2.200399628644687,2.523331033941487,998.5714285714286,4.428571428571429,795.7142857142857,,5.902602063943589,5.9673601170270425,1.1819284064665125,3525485.0,82149.0,764.2857142857143,1.3130103429504625,1046.0,958.0,,,4.0,2.0,,,,,,,752.0,294.0,3.0,1.0
2021-07-09,2021-07-10,3735420.0,952.0,91225.0,35.0,0.024422,3644195.0,795.8571428571429,28.142857142857142,,1.0383970177073625,5067.0,202.0,6.0925819225916005,6.001027433749476,2.4288564206897636,2.4443159028582278,1070.857142857143,4.857142857142857,830.5714285714286,,6.236870422830596,6.211448163264678,1.1867567416671319,3526042.0,82178.0,828.5714285714286,1.3202340073763195,1024.0,945.0,,,5.0,7.0,,,,,,,751.0,273.0,2.0,3.0
2021-07-10,2021-07-11,3736165.0,745.0,91231.0,6.0,0.024418,3644934.0,876.2857142857143,25.285714285714285,,1.101059055824807,5253.0,201.0,6.316229097962044,6.297505947335795,2.4168323790031807,2.3446881288836825,1161.7142857142858,4.428571428571429,932.0,,6.5735435900549195,6.549495506681754,1.1907505200832134,3526409.0,82178.0,894.8571428571429,1.3325797239409805,1049.0,789.0,,,4.0,5.0,,,,,,,820.0,229.0,3.0,1.0
2021-07-11,2021-07-12,3736489.0,324.0,91233.0,2.0,0.024417,3645256.0,972.2857142857143,25.428571428571427,,1.1095533094228889,5365.0,202.0,6.450898364851774,6.696017043233973,2.4288564206897636,2.301745122860172,1251.142857142857,4.142857142857143,1026.7142857142858,,6.697391219426725,6.983906955615587,1.2186606778276845,3526485.0,82177.0,967.5714285714286,1.3464900072370987,951.0,312.0,,,3.0,,,,,,,,865.0,86.0,3.0,
2021-07-12,2021-07-13,3737135.0,646.0,91259.0,26.0,0.02442,3645876.0,1044.7142857142858,21.0,,1.0744930943285336,5571.0,197.0,6.698593623595383,7.1300849481196185,2.3687362122568487,2.239907194186317,1322.0,4.428571428571429,1106.5714285714287,,6.990777836579349,7.471224187970387,1.2614918665429145,3526972.0,82202.0,1016.8571428571429,1.3450974295190714,1421.0,791.0,,,5.0,4.0,,,,,,,1200.0,221.0,3.0,2.0
2021-07-13,2021-07-14,3738683.0,1548.0,91287.0,28.0,0.024417,3647396.0,1138.4285714285713,19.142857142857142,,1.0897032681526049,6134.0,177.0,7.375547170550004,7.628567362040529,2.1282553785251888,2.1231022178023675,1403.5714285714287,4.285714285714286,1202.5714285714287,,7.844484796326742,8.026219597818239,1.3277192322167861,3528108.0,82226.0,1074.142857142857,1.332915904055486,1643.0,1767.0,,,4.0,6.0,,,,,,,1174.0,469.0,2.0,2.0
2021-07-14,2021-07-15,3740325.0,1642.0,91319.0,32.0,0.024415,3649006.0,1216.5714285714287,18.714285714285715,,1.0686409838122728,6806.0,178.0,8.183562771888383,8.189059476659391,2.140279420211772,2.0028618009365378,1470.2857142857142,4.571428571428571,1273.0,,8.641678760147194,8.617802448798122,1.3709626842270304,3529399.0,82255.0,1123.2857142857142,1.306947048843647,1624.0,1625.0,,,4.0,6.0,,,,,,,1211.0,413.0,2.0,2.0
2021-07-15,2021-07-16,3741781.0,1456.0,91337.0,18.0,0.02441,3650444.0,1248.2857142857142,18.571428571428573,,1.026068576796618,7313.0,147.0,8.793181685398139,8.768446513928597,1.7675341279276993,1.8791859435888274,1528.5714285714287,4.571428571428571,1299.4285714285713,4.142857142857143,9.313822690427184,9.223470605753716,1.3627073211593232,3530321.0,82266.0,1174.7142857142858,1.270227808326787,1542.0,1517.0,,,6.0,2.0,,,,,,,1097.0,445.0,4.0,2.0
2021-07-16,2021-07-17,3743389.0,1608.0,91359.0,22.0,0.024405,3652030.0,1325.0,19.714285714285715,,1.0614557106889448,7969.0,134.0,9.581958820037984,9.404690091172933,1.6112215860021204,1.777840449373342,1609.4285714285713,4.142857142857143,1390.2857142857142,4.142857142857143,10.12183829176556,9.896473396154176,1.3358890954151175,3531346.0,82284.0,1232.4285714285713,1.241841649007898,1595.0,1617.0,,,4.0,3.0,,,,,,,1152.0,443.0,4.0,
2021-07-17,2021-07-18,3744681.0,1292.0,91362.0,3.0,0.024398,3653319.0,1418.5714285714287,18.428571428571427,,1.0706199460916443,8516.0,131.0,10.239673900294074,10.056736694633917,1.5751494609423715,1.695389877808201,1684.5714285714287,4.571428571428571,1471.5714285714287,4.285714285714286,10.714623546914101,10.545256331157377,1.2918645028701012,3532109.0,82286.0,1293.5714285714287,1.220206692202067,1516.0,1282.0,,,6.0,5.0,,,,,,,1164.0,352.0,4.0,2.0
2021-07-18,2021-07-19,3745227.0,546.0,91363.0,1.0,0.024395,3653864.0,1454.0,19.857142857142858,,1.0249748237663645,8738.0,130.0,10.506607625736216,10.635951959879028,1.5631254192557886,1.6283987884115245,1753.7142857142858,4.428571428571429,1566.2857142857142,4.428571428571429,10.937068318115887,11.194039266160575,1.2456214873872697,3532453.0,82286.0,1340.7142857142858,1.205547774399617,1359.0,497.0,,,3.0,3.0,,,,,,,1225.0,134.0,3.0,
2021-07-19,2021-07-20,3746410.0,1183.0,91397.0,34.0,0.024396,3655013.0,1544.4285714285713,22.142857142857142,,1.0621929652191,9275.0,138.0,11.152298664305722,11.23681050015999,1.6593177527484524,1.6421405503390483,1809.4285714285713,4.714285714285714,1667.0,4.857142857142857,11.701797369382565,11.867900916681503,1.2353700516351118,3533387.0,82318.0,1377.7142857142858,1.194902841519383,1987.0,1427.0,,,2.0,4.0,,,,,,,1604.0,383.0,2.0,
2021-07-20,2021-07-21,3748613.0,2203.0,91416.0,19.0,0.024387,3657197.0,1588.857142857143,23.0,,1.0287669965775599,9930.0,129.0,11.939873394776908,11.778407692128507,1.5511013775692055,1.6885189968444398,1877.0,4.857142857142857,1738.5714285714287,5.0,12.385965341349138,12.512389551082356,1.2186503565424085,3535068.0,82333.0,1424.142857142857,1.1805969223132293,2169.0,2336.0,,,7.0,7.0,,,,,,,1602.0,567.0,6.0,1.0
2021-07-21,2021-07-22,3750503.0,1890.0,91458.0,42.0,0.024386,3659045.0,1602.4285714285713,23.142857142857142,,1.0085416292033806,10178.0,139.0,12.238069628604165,12.242363929206514,1.6713417944350355,1.741768324313593,1934.0,5.285714285714286,1783.142857142857,5.571428571428571,13.183159305169589,13.125787449122178,1.188403412051894,3536504.0,82370.0,1465.0,1.1624318881781568,2108.0,2288.0,,,3.0,7.0,,,,,,,1541.0,567.0,1.0,2.0
2021-07-22,2021-07-23,3752592.0,2089.0,91492.0,34.0,0.024381,3661100.0,1661.2857142857142,23.428571428571427,,1.0367299634483373,10811.0,155.0,12.999191467364868,12.738956850862394,1.8637264614203632,1.8001708125055673,1980.0,5.571428571428571,1803.5714285714287,5.285714285714286,14.03085424407369,13.731970922150056,1.1746543899687836,3538024.0,82398.0,1505.0,1.144885236610938,1932.0,2222.0,,,8.0,5.0,,,,,,,1356.0,576.0,5.0,3.0
2021-07-23,2021-07-24,3754511.0,1919.0,91520.0,28.0,0.024376,3662991.0,1713.0,24.0,,1.0311290738670564,11122.0,161.0,13.3731391638176,13.205489668301814,1.9358707115398612,1.8517024197337801,2046.142857142857,6.857142857142857,1837.142857142857,5.428571428571429,14.633258732571496,14.269273813516222,1.1434293675672986,3539128.0,82416.0,1564.142857142857,1.1361172400642858,2068.0,2118.0,,,5.0,4.0,,,,,,,1477.0,591.0,3.0,2.0
